country_code,country,measure_code,measure,unit_code,unit,market_type_code,market_type,pharmaceutical_code,pharmaceutical,year,value,obs_status,obs_status2,obs_status3,unit_multiplier,decimals
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2017,46.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2018,47.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2019,49.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2020,49.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2021,50.1,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2022,51,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2023,51.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,_T,Total,_Z,Not applicable,2024,52.8,3,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,0.1,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,0.3,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,1.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,6.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,14,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,16.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,19.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,20.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,19.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,23.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,23,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,21,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,22.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,24.1,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,24.3,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,24.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,24.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,25.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,25,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,24.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,24.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,24.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,26.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,29.5,3,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,0.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,0.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,2.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,8.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,11.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,17.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,20.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,24,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,26.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,30.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,37.6,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,41.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,47.2,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,51.5,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,52.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,52.9,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,52.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,52.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,53.8,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,54.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,54.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,54.7,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,55.4,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,56,,,,0,
PRT,Portugal,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,56.8,3,,,0,
ROU,Romania,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,26.2,,,,0,
ROU,Romania,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,26,,,,0,
ROU,Romania,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,54,,,,0,
ROU,Romania,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,54.1,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2000,49.6,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2001,47.2,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2002,44.1,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2003,43.9,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2004,47.2,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2005,46,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2006,45.5,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2007,44,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2008,42.6,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2009,42.8,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2010,43.3,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2011,43.5,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2012,44.7,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2013,41.3,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2014,40.8,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2015,39.6,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2016,26.9,2,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2017,27,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2018,26.1,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2019,25.9,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2020,26.8,,,,0,
SVK,Slovak Republic,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2021,28.8,,,,0,
